,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
25069,2019204603,3405 Woodland Ave,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,12/17/2019,10:37 AM,12,2019,RESOL,N,12/17/2019,12.0,2019.0,0.0,"3405 Woodland Ave64109
(39.06441, -94.562039)",Jackson,39.064409999999995,-94.562039,126373,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204603
29842,2019197192,5408 Myrtle Ave,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,11/26/2019,9:56 AM,11,2019,RESOL,N,11/27/2019,11.0,2019.0,1.0,"5408 Myrtle Ave64130
(39.027277, -94.53928)",Jackson,39.027277000000005,-94.53928,35798,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019197192
20766,2019211082,4320 Blue Pkwy,Mount Cleveland,L,64130.0,East,3.0,PHONE,30436,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,12/31/2019,11:31 AM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,2.0,"4320 Blue Pkwy64130
(39.035145, -94.534859)",Jackson,39.035145,-94.534859,33451,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019211082
20768,2019211080,3901 Blue Pkwy,Mount Cleveland,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,12/31/2019,11:29 AM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,2.0,"3901 Blue Pkwy64130
(39.034771, -94.538813)",Jackson,39.034771,-94.538813,35471,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019211080
30139,2019196910,5621 E 37th St,Dunbar,L,64128.0,East,3.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,11/25/2019,3:21 PM,11,2019,RESOL,N,11/26/2019,11.0,2019.0,1.0,"5621 E 37th St64128
(39.057276, -94.51887)",Jackson,39.057276,-94.51886999999999,31040,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196910
30147,2019196885,4111 Independence Ave,Lykins,L,64124.0,East,3.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,11/25/2019,2:54 PM,11,2019,RESOL,N,11/26/2019,11.0,2019.0,1.0,"4111 Independence Ave64124
(39.105451, -94.533743)",Jackson,39.105451,-94.533743,9470,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196885
30148,2019196902,6900 E 12th St,Sheffield,L,64126.0,East,4.0,PHONE,30436,Animals / Pets,5012,9,779,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Private Property Nuisance,11/25/2019,3:11 PM,11,2019,RESOL,Y,12/4/2019,12.0,2019.0,9.0,"6900 E 12th St64126
(39.098514, -94.501917)",Jackson,39.098514,-94.501917,5324,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196902
30155,2019196430,6228 E 12th St,Sheffield,L,64126.0,East,4.0,PHONE,30436,Animals / Pets,5012,0,4266,Permit / License,Animals / Pets Permit / License,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Permit / License-Chicken / Rooster,Chicken / Rooster,11/25/2019,8:24 AM,11,2019,RESOL,N,11/25/2019,11.0,2019.0,0.0,"6228 E 12th St64126
(39.097746, -94.508812)",Jackson,39.097746,-94.508812,6036,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196430
18976,2020002496,1214 Lawndale Ave,West Blue Valley,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,1/7/2020,12:27 PM,1,2020,RESOL,N,1/7/2020,1.0,2020.0,0.0,"1214 Lawndale Ave64127
(39.097091, -94.516065)",Jackson,39.097091,-94.516065,8966,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020002496
25085,2019204863,824 White Ave,Sheffield,L,64125.0,East,4.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,12/17/2019,2:17 PM,12,2019,RESOL,N,12/17/2019,12.0,2019.0,0.0,"824 White Ave64125
(39.101758, -94.511647)",Jackson,39.101758000000004,-94.511647,5476,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204863
25089,2019204368,2934 Olive St,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Inside,12/17/2019,8:01 AM,12,2019,RESOL,N,12/17/2019,12.0,2019.0,0.0,"2934 Olive St64109
(39.072172, -94.555373)",Jackson,39.072171999999995,-94.555373,27015,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204368
25090,2019204406,2929 E 29th St,Santa Fe,L,64128.0,East,3.0,PHONE,30436,Animals / Pets,5012,195,10,Wildlife,Animals / Pets Wildlife,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Inside,12/17/2019,8:26 AM,12,2019,RESOL,Y,6/29/2020,6.0,2020.0,195.0,"2929 E 29th St64128
(39.072232, -94.547476)",Jackson,39.072232,-94.547476,24877,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204406
29116,2019198619,5114 Walrond Ave,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,12/2/2019,4:16 PM,12,2019,RESOL,N,12/2/2019,12.0,2019.0,0.0,"5114 Walrond Ave64130
(39.032959, -94.548169)",Jackson,39.032959000000005,-94.548169,36025,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019198619
1096,2020028878,3638 Agnes Ave,Oak Park Northwest,L,64128.0,East,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-Injured,Injured,2/26/2020,11:23 AM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,0.0,"3638 Agnes Ave64128
(39.059039, -94.549133)",Jackson,39.059039,-94.549133,28727,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028878
1094,2020029086,3461 E 54th St,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,2/26/2020,3:12 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,0.0,"3461 E 54th St64130
(39.027523, -94.543855)",Jackson,39.027522999999995,-94.54385500000001,35726,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029086
1092,2020028963,2120 E Linwood Blvd,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Services,Animals / Pets Services,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Services-Officer Assist,Officer Assist,2/26/2020,12:49 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,0.0,"2120 E Linwood Blvd64109
(39.0685, -94.557935)",Jackson,39.0685,-94.557935,126294,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028963
1090,2020029040,2729 Garfield Ave,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Animals / Pets,5012,180,2874,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,2/26/2020,2:08 PM,2,2020,RESOL,Y,8/24/2020,8.0,2020.0,180.0,"2729 Garfield Ave64109
(39.076176, -94.557998)",Jackson,39.076176000000004,-94.557998,26680,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029040
1089,2020028847,3843 Montgall Ave,Oak Park Northwest,L,64128.0,East,3.0,PHONE,30436,Animals / Pets,5012,113,31,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,2/26/2020,10:53 AM,2,2020,RESOL,Y,6/18/2020,6.0,2020.0,113.0,"3843 Montgall Ave64128
(39.055699, -94.55208)",Jackson,39.055699,-94.55208,28973,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028847
29634,2019197663,1616 Kensington Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,11/27/2019,9:53 AM,11,2019,RESOL,N,11/29/2019,11.0,2019.0,2.0,"1616 Kensington Ave64127
(39.091925, -94.531453)",Jackson,39.091925,-94.531453,8566,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019197663
50099,2019163877,6935 South Benton Ave,Self Help Neighborhood Council,L,64132.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,1,9171,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,9/10/2019,3:21 PM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,1.0,"6935 South Benton Ave64132
(39.000261, -94.552963)",Jackson,39.000261,-94.552963,3018,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163877
50098,2019163842,1606 Bellefontaine Ave,18th And Vine And Downtown East,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,9/10/2019,2:56 PM,9,2019,RESOL,N,9/10/2019,9.0,2019.0,0.0,"1606 Bellefontaine Ave64127
(39.091826, -94.548677)",Jackson,39.091826,-94.548677,11232,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163842
30169,2019196992,4310 E 20th St,East Community Team North,L,64127.0,East,3.0,WEB,13543,Animals / Pets,5012,1,9171,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,11/25/2019,4:44 PM,11,2019,RESOL,N,11/26/2019,11.0,2019.0,1.0,"4310 E 20th St64127
(39.08752, -94.532022)",Jackson,39.08752,-94.532022,18376,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196992
1088,2020028676,5626 Askew Ave,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,180,2874,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Outside,Outside,2/26/2020,8:14 AM,2,2020,RESOL,Y,8/24/2020,8.0,2020.0,180.0,"5626 Askew Ave64130
(39.023324, -94.544296)",Jackson,39.023324,-94.544296,37008,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028676
2480,2020026964,5009 South Benton Ave,North Town Fork Creek,L,64130.0,Metro,3.0,WEB,13543,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/23/2020,10:39 AM,2,2020,RESOL,Y,2/25/2020,2.0,2020.0,2.0,"5009 South Benton Ave64130
(39.035095, -94.550854)",Jackson,39.035095,-94.550854,35167,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026964
1082,2020029290,3120 Stadium Dr,Boulevard Village,L,64128.0,East,3.0,WEB,13543,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/26/2020,7:05 PM,2,2020,RESOL,Y,2/28/2020,2.0,2020.0,2.0,"3120 Stadium Dr64128
(39.068336, -94.520294)",Jackson,39.068335999999995,-94.52029399999999,23283,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029290
1074,2020028945,7003 Walrond Ave,Self Help Neighborhood Council,L,64132.0,Metro,5.0,WEB,13543,Animals / Pets,5012,1,9171,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,2/26/2020,12:31 PM,2,2020,RESOL,N,2/27/2020,2.0,2020.0,1.0,"7003 Walrond Ave64132
(38.999234, -94.549508)",Jackson,38.999234,-94.54950799999999,3194,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028945
25858,2019204027,2800 Wabash Ave,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,12/16/2019,11:21 AM,12,2019,RESOL,N,12/16/2019,12.0,2019.0,0.0,"2800 Wabash Ave64109
(39.075211, -94.554049)",Jackson,39.075210999999996,-94.55404899999999,26459,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204027
50082,2019163712,4402 E 10th St,Lykins,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,10,807,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,9/10/2019,12:34 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,10.0,"4402 E 10th St64127
(39.101187, -94.530069)",Jackson,39.101187,-94.530069,8307,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163712
2578,2020026904,3004 E 32nd St,Santa Fe,L,64128.0,East,3.0,EMAIL,4068,Animals / Pets,5012,184,14,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,2/22/2020,11:37 AM,2,2020,RESOL,Y,8/24/2020,8.0,2020.0,184.0,"3004 E 32nd St64128
(39.069063, -94.54789)",Jackson,39.069063,-94.54789,25028,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026904
50081,2019163961,3810 E 36th St,Palestine East,L,64128.0,East,3.0,PHONE,30436,Animals / Pets,5012,87,33,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Vacant Home,Vacant Home,9/10/2019,4:27 PM,9,2019,RESOL,Y,12/6/2019,12.0,2019.0,87.0,"3810 E 36th St64128
(39.060662, -94.53883)",Jackson,39.060662,-94.53883,27591,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163961
50066,2019163828,2901 Emanuel Cleaver II Blvd,North Town Fork Creek,L,64130.0,East,3.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,9/10/2019,2:44 PM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,1.0,"2901 Emanuel Cleaver II Blvd64130
(39.039683, -94.549389)",Jackson,39.039683000000004,-94.549389,35006,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163828
25853,2019203900,2602 NE 42ND ST,Chaumiere,L,64117.0,Shoal Creek,1.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,12/16/2019,8:30 AM,12,2019,RESOL,N,12/17/2019,12.0,2019.0,1.0,"2602 NE 42ND ST64117
(39.170332, -94.547715)",Clay,39.170332,-94.547715,77485,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203900
50093,2019163925,5803 Brighton Ave,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,1,9171,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,9/10/2019,3:57 PM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,1.0,"5803 Brighton Ave64130
(39.019926, -94.527249)",Jackson,39.019926,-94.527249,38183,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163925
20770,2019211002,5609 Jackson Ave,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,12/31/2019,9:58 AM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,2.0,"5609 Jackson Ave64130
(39.023529, -94.536454)",Jackson,39.023528999999996,-94.536454,37992,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019211002
20771,2019211084,5601 E Truman Rd,West Blue Valley,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,2,4179,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,12/31/2019,11:33 AM,12,2019,RESOL,N,1/2/2020,1.0,2020.0,2.0,"5601 E Truman Rd64127
(39.093752, -94.516779)",Jackson,39.093752,-94.516779,9298,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019211084
20780,2019211094,3842 E 59th St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,12/31/2019,11:48 AM,12,2019,RESOL,N,12/31/2019,12.0,2019.0,0.0,"3842 E 59th St64130
(39.019034, -94.539589)",Jackson,39.019034000000005,-94.539589,37288,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019211094
49643,2019164547,3606 E 20th St,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,9/11/2019,3:18 PM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,0.0,"3606 E 20th St64127
(39.087757, -94.539953)",Jackson,39.087757,-94.539953,14946,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164547
49642,2019164433,3117 E 11th St,Independence Plaza,L,64127.0,East,3.0,WEB,13543,Animals / Pets,5012,1,9171,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abandonment,Abandonment,9/11/2019,1:42 PM,9,2019,RESOL,N,9/12/2019,9.0,2019.0,1.0,"3117 E 11th St64127
(39.100241, -94.544958)",Jackson,39.100241,-94.544958,10956,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164433
49641,2019164656,2907 E 33rd St,Oak Park Northwest,L,64128.0,East,3.0,PHONE,30436,Animals / Pets,5012,1,9171,Bite,Animals / Pets Bite,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Bite-Animal on Animal,Animal on Animal,9/11/2019,6:11 PM,9,2019,RESOL,N,9/12/2019,9.0,2019.0,1.0,"2907 E 33rd St64128
(39.065905, -94.549135)",Jackson,39.065905,-94.54913499999999,25499,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164656
23446,2019206679,4259 E 61st St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,12/19/2019,10:08 AM,12,2019,RESOL,N,12/19/2019,12.0,2019.0,0.0,"4259 E 61st St64130
(39.014312, -94.534698)",Jackson,39.014312,-94.53469799999999,403,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019206679
23445,2019206630,4259 E 61st St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,12/19/2019,9:39 AM,12,2019,RESOL,N,12/19/2019,12.0,2019.0,0.0,"4259 E 61st St64130
(39.014312, -94.534698)",Jackson,39.014312,-94.53469799999999,403,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019206630
23443,2019207221,5016 E 6th St,Lykins,L,64124.0,East,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,12/19/2019,5:35 PM,12,2019,RESOL,N,12/19/2019,12.0,2019.0,0.0,"5016 E 6th St64124
(39.104664, -94.522621)",Jackson,39.104664,-94.522621,7553,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207221
23434,2019206570,3815 E 59th Ter,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Animals / Pets,5012,1,9171,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,12/19/2019,8:50 AM,12,2019,RESOL,N,12/20/2019,12.0,2019.0,1.0,"3815 E 59th Ter64130
(39.017746, -94.54106)",Jackson,39.017746,-94.54106,581,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019206570
3029,2020025776,1215 College Ave,Lykins,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,1,9171,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Abandonment,Abandonment,2/20/2020,11:19 AM,2,2020,RESOL,N,2/21/2020,2.0,2020.0,1.0,"1215 College Ave64127
(39.097912, -94.543052)",Jackson,39.097912,-94.543052,11061,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025776
3037,2020026105,2116 E 29th St,Key Coalition,L,64109.0,Central,3.0,PHONE,30436,Animals / Pets,5012,3,3615,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Street,Street,2/20/2020,4:14 PM,2,2020,RESOL,Y,2/23/2020,2.0,2020.0,3.0,"2116 E 29th St64109
(39.075439, -94.559925)",Jackson,39.075439,-94.559925,26702,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026105
49644,2019164461,800 Monroe Ave,Lykins,L,64124.0,East,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Cruelty or Neglect,Animals / Pets Cruelty or Neglect,ANIMAL,NOT_VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Cruelty or Neglect-Shelter / Food / Water,Shelter / Food / Water,9/11/2019,2:08 PM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,0.0,"800 Monroe Ave64124
(39.102972, -94.539228)",Jackson,39.102971999999994,-94.53922800000001,9746,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164461
3043,2020026170,821 Elmwood Ave,Lykins,L,64124.0,East,3.0,PHONE,30436,Animals / Pets,5012,34,257,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,2/20/2020,5:37 PM,2,2020,RESOL,Y,3/25/2020,3.0,2020.0,34.0,"821 Elmwood Ave64124
(39.101904, -94.527882)",Jackson,39.101904,-94.52788199999999,7752,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026170
3048,2020026051,1012 Bales Ave,Lykins,L,64127.0,East,3.0,PHONE,30436,Animals / Pets,5012,0,4266,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Aggressive,At Large - Aggressive,2/20/2020,3:26 PM,2,2020,RESOL,N,2/20/2020,2.0,2020.0,0.0,"1012 Bales Ave64127
(39.100295, -94.541509)",Jackson,39.100295,-94.54150899999999,9971,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026051
